Date;Hour;R1;R2;R3;R4;R5;R6
22/09/2020;07:30:00;95384;10128;11202;8210;1143;7577
22/09/2020;08:00:00;102023;10218;11616;8903;1991;1730
22/09/2020;08:30:00;109528;3791;3303;1664;2135;3285
22/09/2020;09:00:00;115059;4799;3995;2701;4410;4184
22/09/2020;09:30:00;117691;9031;5945;12228;5946;4161
22/09/2020;10:00:00;107754;17302;14544;10934;4956;12316
22/09/2020;10:30:00;123938;13641;16669;12435;3874;13824
22/09/2020;11:00:00;130167;15961;17773;13390;3988;14795
22/09/2020;11:30:00;130250;15845;18585;13195;4997;15008
22/09/2020;12:00:00;129854;16233;18190;13532;5344;15252
22/09/2020;12:30:00;132846;17164;19723;16037;5761;17205
22/09/2020;13:00:00;136951;17058;20889;16577;5659;16621
22/09/2020;13:30:00;139397;17949;21261;17343;5898;18168
22/09/2020;14:00:00;135015;17483;20667;16038;5813;16491
22/09/2020;14:30:00;130582;16023;19456;14637;5810;15910
22/09/2020;15:00:00;129856;15101;17845;14238;5250;14350
22/09/2020;15:30:00;126762;15394;17350;13868;4634;15361
22/09/2020;16:00:00;128777;16241;18831;14349;5817;15007
22/09/2020;16:30:00;129394;16235;19923;15457;5455;16365
22/09/2020;17:00:00;127764;16231;19920;16103;5374;16904
22/09/2020;17:30:00;130579;16107;18730;16360;4755;17179
22/09/2020;18:00:00;129235;15116;20867;17658;5071;17807
22/09/2020;18:30:00;130003;15511;20397;16853;4848;16572
22/09/2020;19:00:00;138942;17699;23912;19931;5972;20392
22/09/2020;19:30:00;142063;18398;21734;17414;5929;17530
22/09/2020;20:00:00;136227;17464;22103;18347;5598;17795
22/09/2020;20:30:00;133709;16727;19554;15834;5604;15944
22/09/2020;21:00:00;133227;16046;20057;15017;5744;14348
22/09/2020;21:30:00;129573;17130;19951;14242;5477;12962
22/09/2020;22:00:00;131041;16453;18895;13457;5073;12699
22/09/2020;22:30:00;130532;17134;17981;12024;4623;11453
22/09/2020;23:00:00;129749;16213;17944;11944;5122;11644
22/09/2020;23:30:00;127552;15320;17737;11634;4923;10567
23/09/2020;00:00:00;126116;14923;16205;10988;4923;10905
23/09/2020;00:30:00;125226;15066;17491;10825;5727;10486
23/09/2020;01:00:00;116840;13241;12986;10060;4960;8363
23/09/2020;01:30:00;113797;16185;14703;7654;4728;8288
23/09/2020;02:00:00;107981;16282;10700;5131;4276;9402
23/09/2020;02:30:00;96845;17714;10677;4904;3440;9037
23/09/2020;03:00:00;93120;17228;9820;5498;2836;8090
23/09/2020;03:30:00;89347;16465;7993;5668;1646;3755
23/09/2020;04:00:00;86746;15544;7598;269;1328;692
23/09/2020;04:30:00;85399;15768;7406;255;1644;689
23/09/2020;05:00:00;91646;17174;8070;304;1809;624
23/09/2020;05:30:00;94451;17052;7886;264;1739;580
23/09/2020;06:00:00;95308;17012;8365;436;1540;1000
23/09/2020;06:30:00;106806;13527;11582;7107;2192;6627
23/09/2020;07:00:00;112371;11581;12177;8053;2549;8031
23/09/2020;07:30:00;119801;13298;15161;10189;2938;9501
23/09/2020;08:00:00;126779;13704;14663;11097;2621;11471
23/09/2020;08:30:00;133042;13846;16770;13447;3810;15186
23/09/2020;09:00:00;138019;15639;19098;14236;4246;16500
23/09/2020;09:30:00;139189;17230;19827;14860;4835;15373
23/09/2020;10:00:00;139958;17294;18558;13017;5471;15316
23/09/2020;10:30:00;130583;16607;16660;11237;5417;13461
23/09/2020;11:00:00;127391;14540;17825;13228;5125;14295
23/09/2020;11:30:00;131305;15870;18305;12498;4833;14069
23/09/2020;12:00:00;124295;15756;18271;12244;4719;14261
23/09/2020;12:30:00;130213;16212;19319;13748;5531;16310
23/09/2020;13:00:00;135900;17991;20885;16331;5880;18026
23/09/2020;13:30:00;136431;18523;22095;17235;6039;17891
23/09/2020;14:00:00;132183;18090;20885;15493;5319;15795
23/09/2020;14:30:00;128928;17214;19620;13513;5294;14514
23/09/2020;15:00:00;133824;16779;19733;13276;5250;14709
23/09/2020;15:30:00;129018;16644;19085;13637;5216;15305
23/09/2020;16:00:00;125733;16029;18144;12094;4850;14028
23/09/2020;16:30:00;129603;15915;18976;13946;5339;14476
23/09/2020;17:00:00;133397;16101;20508;16334;5265;16943
23/09/2020;17:30:00;132611;16848;21501;16655;6037;18077
23/09/2020;18:00:00;130480;17118;21396;16285;6203;17805
23/09/2020;18:30:00;135894;16620;21544;16915;6140;18455
23/09/2020;19:00:00;139795;16414;20722;16314;5565;18217
23/09/2020;19:30:00;142272;17005;21432;17337;5337;18683
23/09/2020;20:00:00;136459;17681;21459;16530;5574;17590
23/09/2020;20:30:00;134984;17543;20285;14605;6640;16287
23/09/2020;21:00:00;136260;17529;19463;14218;6191;14246
23/09/2020;21:30:00;129156;16606;17920;11825;5495;11716
23/09/2020;22:00:00;126501;15554;16821;11113;5300;11685
23/09/2020;22:30:00;126718;16260;17641;11178;5377;11255
23/09/2020;23:00:00;130629;15978;16532;11374;5154;11828
23/09/2020;23:30:00;127263;15407;16491;11363;5411;11747
24/09/2020;00:00:00;122323;14145;14754;10147;4431;10943
24/09/2020;00:30:00;120727;13737;15227;9414;4244;10238
24/09/2020;01:00:00;116967;12554;13203;7121;4920;8862
24/09/2020;01:30:00;109197;12656;12695;7891;3908;10318
24/09/2020;02:00:00;105437;15427;15078;6291;3911;4991
24/09/2020;02:30:00;100565;14650;14455;6076;3188;2689
24/09/2020;03:00:00;95462;14311;14370;6042;3170;678
24/09/2020;03:30:00;91521;14275;14285;5705;3213;591
24/09/2020;04:00:00;88579;13200;13612;6095;3161;568
24/09/2020;04:30:00;87076;13438;13001;5848;2540;388
24/09/2020;05:00:00;88576;13642;12232;5859;1556;450
24/09/2020;05:30:00;90014;13330;12136;7024;2000;714
24/09/2020;06:00:00;92434;11349;9371;8051;1798;1299
24/09/2020;06:30:00;106032;11776;12090;9072;2280;6321
24/09/2020;07:00:00;111617;11371;12258;8726;2571;7351
24/09/2020;07:30:00;115853;12867;13691;9725;3599;8962
24/09/2020;08:00:00;126384;12744;14722;11309;3593;11182
24/09/2020;08:30:00;135664;15540;18930;14957;4588;15851
24/09/2020;09:00:00;142686;17063;19667;16031;5227;16716
24/09/2020;09:30:00;143319;17733;22089;16825;5638;18186
24/09/2020;10:00:00;134618;16729;18684;13201;5137;14322
24/09/2020;10:30:00;136986;16718;18778;13659;4488;14642
24/09/2020;11:00:00;131405;16453;19121;13707;5146;15002
24/09/2020;11:30:00;134274;16937;19061;13824;5672;15526
24/09/2020;12:00:00;130599;16367;18565;12591;5985;14418
24/09/2020;12:30:00;132120;17293;18448;13776;5606;15339
24/09/2020;13:00:00;132716;17008;20361;14786;5162;16545
24/09/2020;13:30:00;136365;16836;20145;15055;5778;16000
24/09/2020;14:00:00;137913;16123;20716;16467;5237;17411
24/09/2020;14:30:00;127913;16935;19833;13787;6088;16255
24/09/2020;15:00:00;134817;15891;18619;12956;5105;14891
24/09/2020;15:30:00;127605;15638;18740;13415;5106;15048
24/09/2020;16:00:00;128408;16979;19478;14235;5689;15871
24/09/2020;16:30:00;129545;14740;17686;13840;5337;16085
24/09/2020;17:00:00;133208;16398;19812;14204;5640;16196
24/09/2020;17:30:00;130433;15695;21023;15606;5657;16721
24/09/2020;18:00:00;137830;18079;21500;16735;5383;17037
24/09/2020;18:30:00;139075;18885;22381;18093;6004;18784
24/09/2020;19:00:00;139585;17466;21847;17857;6266;18591
24/09/2020;19:30:00;140233;17101;21004;17485;5753;18063
24/09/2020;20:00:00;136099;16488;20236;16300;5825;16333
24/09/2020;20:30:00;136290;16999;19072;14612;5346;14378
24/09/2020;21:00:00;132623;16482;19304;13865;5749;13613
24/09/2020;21:30:00;130957;16146;18449;12112;5684;11880
24/09/2020;22:00:00;127024;15636;17234;11025;5684;11940
24/09/2020;22:30:00;126608;15765;16443;10606;4993;11759
24/09/2020;23:00:00;128950;15491;15466;11248;4905;11713
24/09/2020;23:30:00;125682;16030;16442;11484;5283;11418
25/09/2020;00:00:00;126889;15329;17293;11339;5230;11852
25/09/2020;00:30:00;127125;15329;16943;10268;4353;10801
25/09/2020;01:00:00;115708;12807;14484;7036;4846;7865
25/09/2020;01:30:00;109267;14657;14441;6180;4950;4623
25/09/2020;02:00:00;103804;15706;14285;6388;3829;4421
25/09/2020;02:30:00;100114;14750;13841;6307;3746;4604
25/09/2020;03:00:00;95979;15030;14139;6226;3523;4533
25/09/2020;03:30:00;95234;14252;13549;5945;2679;4710
25/09/2020;04:00:00;92027;14716;12762;5554;2276;1557
25/09/2020;04:30:00;88680;14677;11791;4915;1821;4004
25/09/2020;05:00:00;83950;15198;8219;502;1619;1078
25/09/2020;05:30:00;85727;16035;8884;437;1453;1002
25/09/2020;06:00:00;89178;16501;9116;748;1695;1259
25/09/2020;06:30:00;103883;13622;12414;7631;1812;7633
25/09/2020;07:00:00;108667;11735;12086;7823;2042;8058
25/09/2020;07:30:00;115029;12497;14058;9938;2863;9994
25/09/2020;08:00:00;127841;12856;14703;11051;3850;11250
25/09/2020;08:30:00;138750;14809;18051;13036;4217;14469
25/09/2020;09:00:00;142855;16687;18512;13606;5100;15905
25/09/2020;09:30:00;140061;18302;20163;14562;5338;17382
25/09/2020;10:00:00;136098;16263;18029;12989;4811;14991
25/09/2020;10:30:00;132122;16493;18008;12805;5323;14611
25/09/2020;11:00:00;136266;17403;19259;13536;5412;15943
25/09/2020;11:30:00;132688;17189;17933;12131;5153;14433
25/09/2020;12:00:00;135490;16206;18645;13310;4746;15816
25/09/2020;12:30:00;131895;17575;19753;13713;5184;15302
25/09/2020;13:00:00;134884;18718;20616;13468;5898;14491
25/09/2020;13:30:00;135212;17736;20028;14023;5133;15640
25/09/2020;14:00:00;132605;16679;20534;14402;4977;15504
25/09/2020;14:30:00;124826;16095;17627;12223;5432;13625
25/09/2020;15:00:00;128600;15822;18895;13258;5351;15625
25/09/2020;15:30:00;122793;15674;17885;12131;4655;13850
25/09/2020;16:00:00;128156;16552;19831;13550;6064;15356
25/09/2020;16:30:00;122715;16399;19427;13004;5722;15197
25/09/2020;17:00:00;126714;16086;21682;16274;5359;18259
25/09/2020;17:30:00;129576;17166;21105;15322;5761;17906
25/09/2020;18:00:00;129818;16650;20501;16120;5335;17391
25/09/2020;18:30:00;129542;17180;21550;17347;5621;17398
25/09/2020;19:00:00;135994;17397;22081;18238;6225;19282
25/09/2020;19:30:00;130620;17925;21954;16658;5981;16666
25/09/2020;20:00:00;135636;17860;20845;15907;6297;16548
25/09/2020;20:30:00;131663;18498;21045;15238;6506;15645
25/09/2020;21:00:00;131069;17911;20264;14182;6175;14188
25/09/2020;21:30:00;124564;16403;19813;13452;5560;13556
25/09/2020;22:00:00;122968;16055;18209;12025;5407;12419
25/09/2020;22:30:00;120047;15061;17472;11241;5006;11461
25/09/2020;23:00:00;121907;15134;17723;11705;5308;11674
25/09/2020;23:30:00;120430;14402;17345;11484;5691;12751
26/09/2020;00:00:00;117009;14238;16129;11530;4306;11790
26/09/2020;00:30:00;118729;14176;14769;9654;4327;11066
26/09/2020;01:00:00;110613;13464;13867;7078;2597;9358
26/09/2020;01:30:00;109335;12547;13703;7178;1205;8391
26/09/2020;02:00:00;104305;14627;14884;7367;5480;7986
26/09/2020;02:30:00;99662;15605;15736;7466;2288;1087
26/09/2020;03:00:00;95296;14961;14885;7415;2244;1076
26/09/2020;03:30:00;90572;13697;11842;5449;1327;1288
26/09/2020;04:00:00;90420;14642;7724;266;1477;880
26/09/2020;04:30:00;89099;13675;7380;258;1725;870
26/09/2020;05:00:00;85207;13216;7032;439;1139;931
26/09/2020;05:30:00;84928;14018;7359;279;1553;1039
26/09/2020;06:00:00;85093;13934;7213;293;1285;778
26/09/2020;06:30:00;94614;11641;10062;6980;1533;6494
26/09/2020;07:00:00;95071;9525;9383;7623;1318;6865
26/09/2020;07:30:00;95299;8715;9751;7800;1432;6946
26/09/2020;08:00:00;101917;8767;10262;8223;1895;7542
26/09/2020;08:30:00;104558;9330;10599;9001;1485;8642
26/09/2020;09:00:00;111380;11634;12730;9960;2955;10984
26/09/2020;09:30:00;115027;12826;14566;11800;3240;11889
26/09/2020;10:00:00;122092;14125;17068;13315;4240;13075
26/09/2020;10:30:00;125083;14641;17506;14260;3776;14240
26/09/2020;11:00:00;126452;14805;18979;13344;3915;15189
26/09/2020;11:30:00;124729;16490;18268;13446;4825;16858
26/09/2020;12:00:00;127262;15914;18131;13278;4496;16655
26/09/2020;12:30:00;131270;16417;20330;16238;5009;16126
26/09/2020;13:00:00;133206;17742;20667;16584;4509;15432
26/09/2020;13:30:00;130264;17841;21885;16325;5394;18145
26/09/2020;14:00:00;126887;16499;20487;16767;5018;17263
26/09/2020;14:30:00;126285;15382;20395;13663;4705;17262
26/09/2020;15:00:00;127429;16098;21456;13567;5289;17075
26/09/2020;15:30:00;126936;15793;18400;13589;5612;17001
26/09/2020;16:00:00;128408;15583;21601;13834;5381;17493
26/09/2020;16:30:00;124251;15291;20489;14245;5186;18881
26/09/2020;17:00:00;126583;16086;21615;18416;5359;16878
26/09/2020;17:30:00;129785;16054;22233;16029;5067;17265
26/09/2020;18:00:00;133195;16801;23596;16773;5902;17456
26/09/2020;18:30:00;134410;16469;22439;19461;5772;20324
26/09/2020;19:00:00;137156;16190;23400;20420;5248;19772
26/09/2020;19:30:00;137195;16441;22431;18586;6048;17141
26/09/2020;20:00:00;134911;16473;21797;17608;5784;18433
26/09/2020;20:30:00;132610;16011;19959;15807;6005;15955
26/09/2020;21:00:00;127933;15449;19198;14394;5748;13592
26/09/2020;21:30:00;124180;15065;18735;13623;5560;13092
26/09/2020;22:00:00;122038;14886;16856;12566;4874;12689
26/09/2020;22:30:00;118397;14458;17575;13395;5064;11617
26/09/2020;23:00:00;117628;15051;16344;11165;4977;11928
26/09/2020;23:30:00;117753;15175;16062;11443;5077;11837
27/09/2020;00:00:00;115057;14376;14790;10283;4293;10559
27/09/2020;00:30:00;113979;14315;14894;9562;4661;10526
27/09/2020;01:00:00;112311;13651;14527;10399;3828;8093
27/09/2020;01:30:00;111607;14003;15108;8985;4520;9267
27/09/2020;02:00:00;102845;13594;14568;7528;4476;5082
27/09/2020;02:30:00;100991;15570;15150;7477;3773;5462
27/09/2020;03:00:00;96566;14457;14133;6893;3102;4641
27/09/2020;03:30:00;94277;13809;12970;6776;2815;3916
27/09/2020;04:00:00;92910;14095;13924;7437;2874;2350
27/09/2020;04:30:00;88885;14034;12899;7255;1823;911
27/09/2020;05:00:00;87683;14356;12579;7438;1954;580
27/09/2020;05:30:00;85412;11186;8691;7475;2062;701
27/09/2020;06:00:00;86686;11053;8584;7402;2326;704
27/09/2020;06:30:00;94007;11058;10882;8190;2387;5603
27/09/2020;07:00:00;93075;9643;10253;7423;2019;6423
27/09/2020;07:30:00;93689;9146;10344;7774;1723;6840
27/09/2020;08:00:00;92740;9102;9605;7173;1512;6781
27/09/2020;08:30:00;98055;8868;10313;8134;2033;7743
27/09/2020;09:00:00;102104;9996;11510;8717;2564;7503
27/09/2020;09:30:00;105816;11297;13014;10711;3149;8392
27/09/2020;10:00:00;114917;12675;13275;10741;4956;13449
27/09/2020;10:30:00;117077;12924;16973;11316;3490;13509
27/09/2020;11:00:00;123263;13836;15715;11877;3649;14233
27/09/2020;11:30:00;126147;14095;17035;13196;4404;12631
27/09/2020;12:00:00;125773;14667;17409;13421;4265;11690
27/09/2020;12:30:00;130555;14851;17683;14321;4601;15215
27/09/2020;13:00:00;131614;16027;17827;13793;4346;11842
27/09/2020;13:30:00;130503;16166;18461;13715;5263;12088
27/09/2020;14:00:00;127298;15905;18999;14476;6034;12639
27/09/2020;14:30:00;125419;14382;17117;13550;5378;11967
27/09/2020;15:00:00;125647;13956;16746;13090;5129;12461
27/09/2020;15:30:00;125971;15646;16769;12242;5136;14651
27/09/2020;16:00:00;128134;14665;17723;13025;5244;12875
27/09/2020;16:30:00;129591;15941;18073;13261;6064;12283
27/09/2020;17:00:00;133950;16037;18241;13803;5453;16878
27/09/2020;17:30:00;131271;16125;17983;16029;5413;17265
27/09/2020;18:00:00;133486;15641;21256;16773;5847;17456
27/09/2020;18:30:00;133491;16336;21317;16974;5188;17762
27/09/2020;19:00:00;129850;16217;20592;16758;5501;17507
27/09/2020;19:30:00;133876;15801;21734;17414;5553;17530
27/09/2020;20:00:00;134768;16406;20626;16240;5955;16572
27/09/2020;20:30:00;137528;15965;19540;14897;5794;15086
27/09/2020;21:00:00;135409;15454;17136;12590;5850;13774
27/09/2020;21:30:00;134349;15353;16941;12045;5692;10674
27/09/2020;22:00:00;135256;16825;17561;11522;5696;10884
27/09/2020;22:30:00;134047;15765;16071;12118;4468;11308
27/09/2020;23:00:00;127262;14065;15640;11780;4153;11674
27/09/2020;23:30:00;126410;13900;15624;11574;3645;10468
28/09/2020;00:00:00;125366;13850;15753;10972;4222;9736
28/09/2020;00:30:00;128221;13643;16709;10672;5272;10006
28/09/2020;01:00:00;117401;11663;14126;8284;3061;8457
28/09/2020;01:30:00;113866;11066;12857;6998;1988;7944
28/09/2020;02:00:00;108655;14037;14321;7541;3005;3333
28/09/2020;02:30:00;103774;14039;14434;7319;2529;963
28/09/2020;03:00:00;91387;8462;14291;6805;2061;782
28/09/2020;03:30:00;86628;8920;15050;7270;2523;821
28/09/2020;04:00:00;99548;8845;14563;6853;2260;861
28/09/2020;04:30:00;80053;9260;15061;7833;2016;1877
28/09/2020;05:00:00;79318;12300;9462;6937;2033;1158
28/09/2020;05:30:00;93214;5851;2470;318;1953;1529
28/09/2020;06:00:00;89372;5827;2522;455;2009;1185
28/09/2020;06:30:00;103024;10313;11790;8055;2193;6719
28/09/2020;07:00:00;105225;10369;12616;9129;3076;8065
28/09/2020;07:30:00;112779;12537;13976;10956;4336;10142
28/09/2020;08:00:00;119387;12733;15098;11682;4231;12086
28/09/2020;08:30:00;132424;13556;14896;11618;4025;13219
28/09/2020;09:00:00;138363;16983;17799;13402;6307;15168
28/09/2020;09:30:00;137149;16819;18524;14295;5799;15834
28/09/2020;10:00:00;130724;15487;16569;12200;5248;14535
28/09/2020;10:30:00;132614;15632;16652;11398;5263;13932
28/09/2020;11:00:00;132984;15451;16348;11788;4828;13001
28/09/2020;11:30:00;132254;14802;16037;11645;4980;13178
28/09/2020;12:00:00;130890;15114;18131;11419;5463;12547
28/09/2020;12:30:00;134887;15837;16199;12110;4735;14002
28/09/2020;13:00:00;133242;15514;17529;13288;5966;14859
28/09/2020;13:30:00;132416;15777;16473;11821;5263;14784
28/09/2020;14:00:00;127549;16094;19838;11805;5334;13229
28/09/2020;14:30:00;121607;13394;15173;10898;5244;11205
28/09/2020;15:00:00;122762;15003;16182;13567;5150;12617
28/09/2020;15:30:00;128655;16255;17552;12265;6195;14484
28/09/2020;16:00:00;127800;14420;17034;12120;5696;14366
28/09/2020;16:30:00;125418;14092;17118;12837;5869;14340
28/09/2020;17:00:00;131618;15646;19159;14880;5387;16892
28/09/2020;17:30:00;134314;16745;20892;15927;6123;18000
28/09/2020;18:00:00;137011;17845;22625;16974;6860;19108
28/09/2020;18:30:00;140956;19052;23390;17777;6599;19804
28/09/2020;19:00:00;138512;18767;21919;17376;6248;19125
28/09/2020;19:30:00;138718;18578;22411;17154;5899;18066
28/09/2020;20:00:00;135636;18422;20859;16002;6410;17138
28/09/2020;20:30:00;135242;17189;19963;15202;5779;14924
28/09/2020;21:00:00;135090;15804;18010;13331;5651;14998
28/09/2020;21:30:00;127647;14876;16331;11842;5399;13541
28/09/2020;22:00:00;127760;13687;17195;11711;4649;12664
28/09/2020;22:30:00;129298;14179;15217;10652;4397;11569
28/09/2020;23:00:00;129385;13973;14864;10967;3734;11609
28/09/2020;23:30:00;131717;14405;14705;11504;3997;13443
29/09/2020;00:00:00;126642;13226;13263;9965;4661;11456
29/09/2020;00:30:00;124372;13017;15048;9907;4009;11418
29/09/2020;01:00:00;115896;12247;16076;8760;2774;10428
29/09/2020;01:30:00;112696;12296;17062;9460;3740;8591
29/09/2020;02:00:00;100157;13167;17267;9651;2436;7227
29/09/2020;02:30:00;96072;13357;15781;9976;2002;3575
29/09/2020;03:00:00;91990;13760;15920;10677;2461;3650
29/09/2020;03:30:00;91581;10912;12106;10549;2346;3069
29/09/2020;04:00:00;90128;9869;11943;10384;1947;3150
29/09/2020;04:30:00;93152;11065;12029;10252;2152;1225
29/09/2020;05:00:00;95625;11973;9285;7934;2242;701
29/09/2020;05:30:00;94476;11936;9283;7929;1969;874
29/09/2020;06:00:00;94333;12327;9105;7640;2403;928
29/09/2020;06:30:00;106452;12209;12176;9034;2882;6408
29/09/2020;07:00:00;111563;11337;13244;9173;2944;7630
29/09/2020;07:30:00;117209;11826;14446;10677;3743;8959
