Datetime,R1,R2,R3,R4,R5,R6
2020-10-09 19:00:00,283.997,41.246,50.177,40.747,13.13,42.111
2020-10-09 20:00:00,288.544,38.272,47.658,39.634,12.631,38.154
2020-10-09 21:00:00,272.241,33.456,39.956,29.646,11.255,29.461
2020-10-09 22:00:00,261.445,31.505,35.999,27.629,9.12,27.226
2020-10-09 23:00:00,257.63,29.159,35.421,27.375,9.359,26.658
2020-10-10 00:00:00,254.082,30.329,32.56,23.352,8.113,24.883
2020-10-10 01:00:00,233.155,26.866,27.08,18.969,6.068,24.522
2020-10-10 02:00:00,217.957,26.233,21.575,16.871,5.957,19.481
2020-10-10 03:00:00,211.231,30.588,18.69,13.896,4.18,17.1
2020-10-10 04:00:00,197.089,30.544,16.349,14.644,4.505,5.448
2020-10-10 05:00:00,188.103,30.068,15.231,10.867,3.91,3.106
2020-10-10 06:00:00,197.56,29.674,20.416,11.194,4.168,8.27
2020-10-10 07:00:00,202.272,19.48,21.919,18.141,3.583,15.896
2020-10-10 08:00:00,213.373,21.196,23.131,18.137,4.21,17.636
2020-10-10 09:00:00,235.452,26.737,30.516,24.081,6.816,22.341
2020-10-10 10:00:00,253.213,31.137,38.174,29.555,8.263,28.93
2020-10-10 11:00:00,263.175,33.119,42.885,28.821,9.213,32.04
2020-10-10 12:00:00,265.649,35.171,42.898,33.631,9.888,34.238
2020-10-10 13:00:00,264.195,32.458,42.283,34.263,9.72,32.726
2020-10-10 14:00:00,263.119,35.555,40.806,32.606,11.123,32.743
2020-10-10 15:00:00,265.911,35.46,42.148,32.502,11.232,31.238
2020-10-10 16:00:00,264.83,36.01,45.121,36.0,10.572,34.768
2020-10-10 17:00:00,266.843,38.596,48.201,39.214,11.92,37.656
2020-10-10 18:00:00,269.733,39.164,48.638,38.015,12.949,36.908
2020-10-10 19:00:00,273.832,37.771,47.128,36.492,11.511,35.305
2020-10-10 20:00:00,270.926,32.417,42.447,34.399,10.528,30.223
2020-10-10 21:00:00,236.152,28.93,33.543,25.659,9.961,24.843
2020-10-10 22:00:00,259.659,32.016,36.056,26.929,8.342,21.738
2020-10-10 23:00:00,252.12,31.589,33.918,25.987,8.214,22.682
2020-10-11 00:00:00,249.606,29.61,32.707,23.719,7.273,25.028
2020-10-11 01:00:00,233.113,26.303,25.73,20.788,4.389,24.81
2020-10-11 02:00:00,210.486,26.866,24.068,17.888,4.416,18.506
2020-10-11 03:00:00,194.778,30.797,16.955,13.924,4.316,20.507
2020-10-11 04:00:00,183.898,28.107,15.649,13.285,3.789,12.908
2020-10-11 05:00:00,175.71,31.802,14.253,10.922,3.599,14.875
2020-10-11 06:00:00,187.592,29.229,18.465,9.761,4.25,11.356
2020-10-11 07:00:00,200.52,19.145,20.572,19.148,3.3,13.834
2020-10-11 08:00:00,197.684,19.701,21.173,16.688,5.215,19.556
2020-10-11 09:00:00,241.932,27.6,24.717,24.032,4.75,23.769
2020-10-11 10:00:00,236.885,27.666,29.702,21.801,7.439,25.105
2020-10-11 11:00:00,257.611,34.225,37.62,28.574,8.949,26.586
2020-10-11 12:00:00,260.633,35.352,39.699,29.578,9.55,29.681
2020-10-11 13:00:00,267.11,36.419,41.499,30.483,10.121,33.086
2020-10-11 14:00:00,263.841,34.155,40.413,29.784,10.99,28.625
2020-10-11 15:00:00,264.557,34.467,40.945,29.756,11.958,30.268
2020-10-11 16:00:00,272.887,38.07,43.637,31.321,12.581,33.026
2020-10-11 17:00:00,271.851,35.948,45.343,34.838,11.201,33.515
2020-10-11 18:00:00,274.453,35.868,45.217,36.334,12.529,38.852
2020-10-11 19:00:00,279.696,36.296,41.768,35.595,11.068,27.809
2020-10-11 20:00:00,279.637,33.864,38.972,29.289,10.52,27.4
2020-10-11 21:00:00,278.416,33.619,38.215,27.61,9.916,25.758
2020-10-11 22:00:00,265.399,32.222,35.374,24.93,9.19,25.451
2020-10-11 23:00:00,266.458,29.415,32.579,23.076,7.817,23.923
2020-10-12 00:00:00,252.492,24.791,28.358,20.788,7.033,22.138
2020-10-12 01:00:00,234.761,21.741,23.837,15.93,2.921,18.935
2020-10-12 02:00:00,225.892,23.408,22.628,15.73,3.102,13.467
2020-10-12 03:00:00,207.85,28.735,25.133,15.971,3.299,11.195
2020-10-12 04:00:00,203.775,27.881,26.323,17.243,3.915,14.377
2020-10-12 05:00:00,187.943,22.744,20.413,18.736,4.55,17.309
2020-10-12 06:00:00,195.2,14.967,19.431,19.808,6.379,12.915
2020-10-12 07:00:00,212.972,21.263,22.726,20.43,6.206,18.926
2020-10-12 08:00:00,258.566,25.458,27.988,26.71,7.212,28.948
2020-10-12 09:00:00,276.726,33.04,36.556,29.524,10.74,32.953
2020-10-12 10:00:00,267.417,28.534,31.091,24.841,9.545,29.158
2020-10-12 11:00:00,262.096,31.424,35.443,26.791,9.475,27.434
2020-10-12 12:00:00,269.437,32.502,34.788,26.63,10.05,29.049
2020-10-12 13:00:00,271.602,32.6,38.652,30.476,10.033,32.323
2020-10-12 14:00:00,277.748,33.642,40.806,27.61,10.691,30.293
2020-10-12 15:00:00,273.44,33.379,38.089,27.005,10.202,30.266
2020-10-12 16:00:00,274.66,32.328,37.041,29.027,9.61,32.816
2020-10-12 17:00:00,272.281,32.97,38.955,33.431,11.043,34.575
2020-10-12 18:00:00,285.66,36.806,46.09,38.007,13.017,41.028
2020-10-12 19:00:00,286.481,35.156,43.772,35.734,11.848,36.013
2020-10-12 20:00:00,290.374,35.823,42.198,33.599,11.881,33.537
2020-10-12 21:00:00,272.392,32.207,35.679,27.72,11.576,26.141
2020-10-12 22:00:00,264.133,31.608,33.708,26.062,9.466,25.763
2020-10-12 23:00:00,266.08,30.633,32.388,25.544,8.882,25.211
2020-10-13 00:00:00,245.756,26.308,26.455,20.226,7.056,21.39
2020-10-13 01:00:00,233.322,24.905,22.514,15.641,4.261,20.653
2020-10-13 02:00:00,227.206,27.78,23.8,16.82,4.893,17.305
2020-10-13 03:00:00,205.844,19.772,23.704,15.523,5.332,7.273
2020-10-13 04:00:00,201.27,16.375,24.159,15.597,5.937,7.342
2020-10-13 05:00:00,198.941,16.325,24.081,15.776,5.269,7.245
2020-10-13 06:00:00,209.709,19.596,24.554,16.782,4.93,12.132
2020-10-13 07:00:00,231.932,22.184,25.405,21.15,5.168,20.139
2020-10-13 08:00:00,261.069,25.528,29.308,26.229,6.724,28.966
2020-10-13 09:00:00,288.09,33.456,39.812,33.213,11.069,35.538
2020-10-13 10:00:00,283.135,33.629,36.514,28.378,10.609,31.511
2020-10-13 11:00:00,270.317,33.853,35.385,27.209,10.399,28.138
2020-10-13 12:00:00,270.908,31.866,33.954,27.947,10.38,29.708
2020-10-13 13:00:00,277.427,34.492,39.152,31.06,10.555,31.79
2020-10-13 14:00:00,271.625,33.559,38.946,30.587,10.423,30.812
2020-10-13 15:00:00,276.294,32.684,37.134,29.297,10.182,31.155
2020-10-13 16:00:00,276.228,32.105,37.687,30.443,11.036,32.642
2020-10-13 17:00:00,286.103,36.252,44.366,37.207,10.88,38.872
2020-10-13 18:00:00,298.131,38.706,47.531,40.968,11.29,45.103
2020-10-13 19:00:00,303.203,41.453,50.413,41.728,12.21,44.537
2020-10-13 20:00:00,301.255,38.272,45.672,38.267,12.759,39.748
2020-10-13 21:00:00,280.876,34.266,40.384,30.477,12.874,29.686
2020-10-13 22:00:00,267.595,30.743,35.617,26.154,10.339,24.32
2020-10-13 23:00:00,262.691,29.407,31.671,23.809,9.375,25.661
2020-10-14 00:00:00,258.745,27.447,30.085,21.951,7.531,22.829
2020-10-14 01:00:00,242.97,23.252,24.159,18.454,4.963,23.01
2020-10-14 02:00:00,231.824,30.367,27.729,16.397,6.02,15.763
2020-10-14 03:00:00,218.231,30.229,25.186,16.408,4.919,11.618
2020-10-14 04:00:00,213.586,31.221,24.658,16.66,5.289,6.418
2020-10-14 05:00:00,207.805,29.499,22.044,15.806,5.636,6.376
2020-10-14 06:00:00,214.969,22.632,18.908,18.514,6.119,11.212
2020-10-14 07:00:00,236.19,21.455,25.917,21.948,6.024,20.172
2020-10-14 08:00:00,266.468,25.033,30.819,26.421,8.166,28.425
2020-10-14 09:00:00,286.599,31.987,37.96,32.013,9.44,34.847
2020-10-14 10:00:00,280.706,34.086,38.706,27.335,10.993,30.187
2020-10-14 11:00:00,278.436,35.12,40.509,28.515,12.142,31.841
2020-10-14 12:00:00,274.632,34.922,39.597,28.824,11.797,30.904
2020-10-14 13:00:00,292.735,39.626,45.894,36.334,11.455,39.62
2020-10-14 14:00:00,284.765,39.689,44.317,36.582,13.373,38.986
2020-10-14 15:00:00,284.829,37.676,43.34,32.435,13.024,34.221
2020-10-14 16:00:00,290.291,37.866,46.987,35.701,11.181,37.548
2020-10-14 17:00:00,297.623,39.443,48.257,38.289,12.364,41.046
2020-10-14 18:00:00,302.036,37.792,46.39,37.823,12.742,41.872
2020-10-14 19:00:00,330.622,41.911,54.411,43.532,14.119,48.004
2020-10-14 20:00:00,316.144,37.65,44.015,35.264,11.979,38.572
2020-10-14 21:00:00,296.368,34.384,42.543,33.034,12.673,32.285
2020-10-14 22:00:00,282.153,32.925,38.443,28.051,9.842,27.696
2020-10-14 23:00:00,272.611,28.741,36.204,26.945,10.341,26.456
2020-10-15 00:00:00,262.534,28.613,35.794,26.172,8.827,28.081
2020-10-15 01:00:00,243.9,25.061,25.894,20.657,5.859,24.611
2020-10-15 02:00:00,231.727,26.538,26.381,18.941,6.521,17.176
2020-10-15 03:00:00,211.562,30.057,25.409,16.287,5.405,11.485
2020-10-15 04:00:00,205.582,27.117,23.086,15.183,4.844,7.89
2020-10-15 05:00:00,201.62,23.631,22.636,16.363,5.686,7.551
2020-10-15 06:00:00,212.327,24.437,19.421,17.519,6.025,12.341
2020-10-15 07:00:00,230.101,23.777,25.675,20.583,5.535,21.556
2020-10-15 08:00:00,265.137,28.181,33.178,26.402,8.801,29.037
2020-10-15 09:00:00,286.777,33.776,41.117,32.502,10.899,37.369
2020-10-15 10:00:00,283.405,33.849,40.856,30.138,10.003,34.445
2020-10-15 11:00:00,281.232,33.514,40.046,29.61,9.594,33.799
2020-10-15 12:00:00,276.049,34.967,40.442,29.878,11.737,33.844
2020-10-15 13:00:00,281.515,35.076,42.62,32.955,11.179,35.251
2020-10-15 14:00:00,281.435,34.119,42.013,30.966,11.267,32.475
2020-10-15 15:00:00,269.677,32.084,37.532,27.265,11.547,31.775
2020-10-15 16:00:00,276.078,33.435,39.317,30.225,11.26,34.986
2020-10-15 17:00:00,281.618,35.487,43.184,34.641,11.51,39.011
2020-10-15 18:00:00,303.268,40.314,50.598,41.93,13.726,46.7
2020-10-15 19:00:00,302.703,40.503,53.204,44.683,13.799,46.014
2020-10-15 20:00:00,283.119,37.767,45.811,34.734,13.759,33.779
2020-10-15 21:00:00,267.534,32.825,38.144,28.122,10.676,28.458
2020-10-15 22:00:00,260.518,32.007,36.068,25.497,10.818,24.344
2020-10-15 23:00:00,260.717,30.586,33.504,23.59,9.182,24.804
2020-10-16 00:00:00,255.304,28.49,32.204,23.017,9.05,25.844
2020-10-16 01:00:00,240.663,23.113,26.258,20.649,5.888,24.681
2020-10-16 02:00:00,229.547,24.53,29.262,18.091,7.363,14.263
2020-10-16 03:00:00,222.08,20.557,28.908,17.426,5.631,8.25
2020-10-16 04:00:00,208.837,18.297,25.444,15.998,6.142,7.262
2020-10-16 05:00:00,203.955,17.919,24.537,15.652,5.405,7.014
2020-10-16 06:00:00,214.504,20.294,25.534,17.494,5.407,12.718
2020-10-16 07:00:00,228.625,21.908,25.028,20.249,6.299,20.288
2020-10-16 08:00:00,261.43,26.743,31.047,25.196,7.82,26.389
2020-10-16 09:00:00,278.68,36.357,38.021,29.328,11.514,33.953
2020-10-16 10:00:00,277.586,36.094,39.388,29.83,9.82,33.228
2020-10-16 11:00:00,271.695,35.436,39.363,27.857,11.05,31.84
2020-10-16 12:00:00,278.499,38.154,41.697,30.132,11.745,32.178
2020-10-16 13:00:00,281.421,37.569,43.112,34.572,11.084,36.531
2020-10-16 14:00:00,273.414,36.837,43.162,33.377,11.37,35.009
2020-10-16 15:00:00,270.869,34.52,41.974,32.908,10.923,32.178
2020-10-16 16:00:00,280.795,38.345,46.282,34.103,10.252,41.219
2020-10-16 17:00:00,279.201,38.125,47.511,39.615,11.397,42.315
2020-10-16 18:00:00,282.488,39.152,48.427,39.454,12.863,41.989
2020-10-16 19:00:00,288.255,37.878,48.564,39.433,12.186,42.037
2020-10-16 20:00:00,270.025,33.12,41.905,33.782,10.226,32.978
2020-10-16 21:00:00,258.344,31.066,37.27,28.627,9.581,29.209
2020-10-16 22:00:00,251.594,29.833,34.663,26.406,8.94,27.24
2020-10-16 23:00:00,253.775,30.196,34.062,26.781,7.943,26.795
2020-10-17 00:00:00,257.088,30.238,32.375,24.243,8.43,27.069
2020-10-17 01:00:00,241.152,23.363,24.272,18.214,3.897,24.018
2020-10-17 02:00:00,221.132,20.437,22.523,17.281,4.445,22.878
2020-10-17 03:00:00,207.353,18.484,27.191,16.72,5.57,9.741
2020-10-17 04:00:00,192.187,17.391,25.412,15.929,5.443,7.78
2020-10-17 05:00:00,183.0,16.097,23.536,14.801,5.105,7.223
2020-10-17 06:00:00,191.259,14.429,20.094,19.283,6.486,12.012
2020-10-17 07:00:00,199.202,19.833,22.606,17.876,5.34,17.272
2020-10-17 08:00:00,211.199,20.474,23.266,18.494,5.544,18.276
2020-10-17 09:00:00,233.782,25.14,29.92,23.552,8.449,23.028
2020-10-17 10:00:00,246.643,29.439,33.605,26.903,8.844,27.733
2020-10-17 11:00:00,253.123,32.509,37.846,29.859,10.379,30.683
2020-10-17 12:00:00,257.073,32.414,36.874,29.852,10.359,31.699
2020-10-17 13:00:00,260.453,33.532,39.25,31.023,10.55,30.918
2020-10-17 14:00:00,252.874,32.501,37.849,27.967,10.202,28.325
2020-10-17 15:00:00,255.116,29.929,36.728,29.518,9.091,28.225
2020-10-17 16:00:00,244.253,30.055,36.32,29.015,10.348,30.003
2020-10-17 17:00:00,244.397,30.317,36.657,30.03,10.092,31.112
2020-10-17 18:00:00,254.27,30.465,39.885,33.807,10.666,34.856
2020-10-17 19:00:00,259.649,31.945,39.998,34.559,10.017,31.186
2020-10-17 20:00:00,264.863,30.725,37.151,31.244,10.287,29.652
2020-10-17 21:00:00,265.211,31.495,35.01,26.728,11.274,26.326
2020-10-17 22:00:00,247.15,28.192,28.113,19.528,9.085,20.155
2020-10-17 23:00:00,239.713,25.777,27.44,19.003,8.307,19.893
2020-10-18 00:00:00,238.993,25.342,26.883,19.866,6.597,20.595
2020-10-18 01:00:00,227.429,23.341,23.929,17.605,3.906,21.976
2020-10-18 02:00:00,215.592,24.328,22.704,16.609,5.289,17.128
2020-10-18 03:00:00,204.995,28.037,22.815,14.874,5.484,12.309
2020-10-18 04:00:00,199.929,27.739,24.197,16.21,4.749,7.873
2020-10-18 05:00:00,189.469,29.067,23.548,16.828,4.97,7.739
2020-10-18 06:00:00,191.344,23.426,20.478,18.375,5.75,12.012
2020-10-18 07:00:00,195.621,20.132,22.798,19.226,4.473,16.267
2020-10-18 08:00:00,200.111,20.918,22.609,18.613,4.76,15.53
2020-10-18 09:00:00,218.564,24.24,27.506,21.874,6.088,18.659
2020-10-18 10:00:00,237.899,29.118,32.516,24.282,9.072,22.593
2020-10-18 11:00:00,249.713,31.413,34.41,26.17,8.494,27.699
2020-10-18 12:00:00,255.975,31.843,39.158,30.576,9.414,31.218
2020-10-18 13:00:00,265.515,34.339,39.23,28.519,10.028,25.999
2020-10-18 14:00:00,253.025,30.868,38.583,26.785,9.315,27.966
2020-10-18 15:00:00,247.267,28.275,32.944,23.839,10.784,30.859
2020-10-18 16:00:00,242.758,27.779,33.579,25.278,10.693,28.44
2020-10-18 17:00:00,248.405,30.06,37.638,27.666,10.913,26.476
2020-10-18 18:00:00,253.197,28.701,38.37,29.728,11.125,29.667
2020-10-18 19:00:00,263.307,31.999,40.341,30.89,11.425,29.914
2020-10-18 20:00:00,281.963,31.069,37.076,29.015,10.33,27.305
2020-10-18 21:00:00,274.34,32.301,36.519,25.518,10.713,25.324
2020-10-18 22:00:00,250.355,29.069,31.547,20.577,8.706,21.88
2020-10-18 23:00:00,244.694,27.191,30.341,20.537,7.413,20.987
2020-10-19 00:00:00,236.208,24.309,28.146,19.788,7.578,21.066
2020-10-19 01:00:00,229.36,21.863,23.475,17.622,4.569,22.068
2020-10-19 02:00:00,222.171,17.98,23.142,15.619,5.164,19.326
2020-10-19 03:00:00,203.095,16.749,26.188,15.937,5.566,7.708
2020-10-19 04:00:00,189.328,15.97,25.564,16.991,5.071,7.046
2020-10-19 05:00:00,191.686,16.65,24.571,16.587,5.786,7.986
2020-10-19 06:00:00,201.513,17.065,25.554,18.499,6.426,12.549
2020-10-19 07:00:00,216.424,21.658,26.196,21.726,6.47,18.61
2020-10-19 08:00:00,246.092,22.243,29.386,24.925,7.552,24.157
2020-10-19 09:00:00,260.228,27.757,33.711,28.137,9.75,29.83
2020-10-19 10:00:00,268.21,32.116,36.129,25.75,10.767,28.471
2020-10-19 11:00:00,273.857,32.265,36.981,27.641,10.266,30.484
2020-10-19 12:00:00,277.356,32.043,36.781,27.75,10.974,32.651
2020-10-19 13:00:00,268.396,33.434,40.035,30.805,10.659,28.649
2020-10-19 14:00:00,270.419,35.43,40.327,31.502,11.273,34.384
2020-10-19 15:00:00,255.874,31.34,35.801,26.478,12.539,31.4
2020-10-19 16:00:00,264.256,30.439,39.217,29.565,10.894,33.75
2020-10-19 17:00:00,272.414,31.267,40.475,33.474,11.604,34.252
2020-10-19 18:00:00,274.124,32.558,45.659,36.923,13.076,37.803
2020-10-19 19:00:00,274.66,37.049,45.721,37.796,13.431,38.914
2020-10-19 20:00:00,270.479,32.217,38.919,30.505,10.976,32.489
2020-10-19 21:00:00,260.686,30.538,35.418,26.584,10.979,25.908
2020-10-19 22:00:00,246.611,29.382,30.678,20.566,9.738,20.795
2020-10-19 23:00:00,239.021,27.041,29.153,20.974,8.822,21.138
2020-10-20 00:00:00,238.538,26.942,27.777,18.96,8.688,19.971
2020-10-20 01:00:00,217.928,20.366,26.52,17.9,6.199,16.844
2020-10-20 02:00:00,210.104,14.307,24.449,17.547,5.047,13.337
2020-10-20 03:00:00,193.436,15.282,23.877,17.065,5.161,8.33
2020-10-20 04:00:00,182.325,17.209,25.383,16.968,6.011,9.166
2020-10-20 05:00:00,179.532,16.178,24.173,16.386,5.862,8.822
2020-10-20 06:00:00,197.858,19.402,25.817,18.594,4.266,14.059
2020-10-20 07:00:00,222.179,21.09,25.021,20.863,4.878,20.713
2020-10-20 08:00:00,244.62,23.921,30.476,25.523,7.307,27.372
2020-10-20 09:00:00,265.442,30.901,39.014,32.614,9.545,34.623
2020-10-20 10:00:00,261.484,29.775,35.752,26.599,9.104,31.339
2020-10-20 11:00:00,256.773,32.637,37.647,27.81,9.773,31.59
2020-10-20 12:00:00,260.849,32.824,38.418,29.507,10.038,33.958
2020-10-20 13:00:00,260.3,33.777,40.814,31.594,10.664,32.961
2020-10-20 14:00:00,257.269,32.248,39.724,31.417,9.998,32.623
2020-10-20 15:00:00,262.786,32.057,40.534,32.048,9.274,34.569
2020-10-20 16:00:00,259.322,32.421,40.812,32.929,8.171,36.677
2020-10-20 17:00:00,262.878,31.245,39.297,33.798,8.0,37.611
2020-10-20 18:00:00,274.137,32.369,44.399,37.558,8.408,40.118
2020-10-20 19:00:00,277.803,35.753,43.382,37.554,9.954,39.127
2020-10-20 20:00:00,269.062,32.298,36.251,29.605,7.407,29.259
2020-10-20 21:00:00,258.452,31.406,34.367,25.803,8.303,26.699
2020-10-20 22:00:00,241.894,27.902,30.421,20.964,7.248,19.368
2020-10-20 23:00:00,237.387,28.059,28.706,20.361,6.659,19.383
2020-10-21 00:00:00,235.655,25.253,27.862,19.316,5.808,18.508
2020-10-21 01:00:00,219.834,26.103,27.616,15.813,5.064,17.9
2020-10-21 02:00:00,206.199,23.351,21.858,15.428,2.347,17.461
2020-10-21 03:00:00,199.576,19.151,15.106,16.449,1.04,22.31
2020-10-21 04:00:00,186.252,19.825,14.328,16.271,2.402,14.98
2020-10-21 05:00:00,186.592,22.204,17.911,19.062,3.91,9.517
2020-10-21 06:00:00,197.915,22.802,21.537,19.951,3.858,13.986
2020-10-21 07:00:00,216.333,21.081,26.246,21.132,3.508,20.329
2020-10-21 08:00:00,249.453,24.121,32.066,26.45,5.435,27.169
2020-10-21 09:00:00,266.836,31.015,36.601,28.202,8.573,32.074
2020-10-21 10:00:00,270.579,32.655,37.391,27.396,8.514,30.256
2020-10-21 11:00:00,272.823,31.927,36.5,27.708,9.304,31.467
2020-10-21 12:00:00,258.62,32.442,37.673,25.73,8.932,28.908
2020-10-21 13:00:00,255.576,33.493,39.666,29.813,9.367,30.789
2020-10-21 14:00:00,257.841,33.301,39.274,28.075,8.395,31.642
2020-10-21 15:00:00,248.59,30.967,35.824,25.647,8.82,28.505
2020-10-21 16:00:00,251.316,31.311,37.842,29.54,7.965,29.612
2020-10-21 17:00:00,249.262,30.837,38.925,30.642,8.887,32.624
2020-10-21 18:00:00,257.399,34.063,45.092,38.445,8.836,39.365
2020-10-21 19:00:00,265.607,34.512,44.485,39.797,9.855,41.652
2020-10-21 20:00:00,261.475,31.66,39.365,31.966,8.5,32.167
2020-10-21 21:00:00,257.528,31.8,34.423,25.964,9.527,25.823
2020-10-21 22:00:00,240.522,27.199,29.155,19.999,8.419,18.952
2020-10-21 23:00:00,235.374,26.583,28.137,19.271,6.637,19.206
2020-10-22 00:00:00,225.877,25.333,26.146,18.344,6.602,18.615
2020-10-22 01:00:00,216.911,24.242,24.483,17.097,5.603,17.766
2020-10-22 02:00:00,209.282,25.206,23.101,15.7,5.603,14.129
2020-10-22 03:00:00,196.976,29.25,25.044,15.438,7.993,6.811
2020-10-22 04:00:00,189.298,17.228,24.866,14.565,5.151,6.353
2020-10-22 05:00:00,183.783,15.573,23.181,14.21,2.924,6.352
2020-10-22 06:00:00,197.242,17.159,22.96,16.518,2.719,11.472
2020-10-22 07:00:00,209.586,18.871,21.929,20.253,2.88,19.752
2020-10-22 08:00:00,239.166,23.522,27.648,24.964,4.177,27.069
2020-10-22 09:00:00,255.267,29.237,37.312,31.405,8.038,34.757
2020-10-22 10:00:00,255.965,31.544,36.621,28.105,8.384,30.726
2020-10-22 11:00:00,260.321,32.49,37.318,26.658,8.97,30.932
2020-10-22 12:00:00,259.509,33.657,39.932,28.655,8.991,32.683
2020-10-22 13:00:00,263.854,34.588,41.011,31.905,8.524,34.568
2020-10-22 14:00:00,260.87,32.936,39.838,31.601,9.411,34.455
2020-10-22 15:00:00,257.542,32.21,37.052,29.342,9.283,33.101
2020-10-22 16:00:00,252.948,31.054,37.315,28.997,8.482,33.25
2020-10-22 17:00:00,254.468,33.093,39.946,31.477,9.002,35.072
2020-10-22 18:00:00,265.726,35.577,44.95,37.174,8.902,37.942
2020-10-22 19:00:00,262.606,34.704,43.086,35.062,9.675,38.034
2020-10-22 20:00:00,265.955,33.654,42.277,34.783,9.382,33.292
2020-10-22 21:00:00,260.144,32.235,35.368,26.637,8.625,27.222
2020-10-22 22:00:00,238.754,28.524,29.928,19.674,8.877,20.227
2020-10-22 23:00:00,236.209,26.996,29.198,19.64,7.016,21.5
2020-10-23 00:00:00,229.216,26.229,26.266,16.425,6.62,18.333
2020-10-23 01:00:00,218.262,22.547,23.875,15.27,6.224,18.159
2020-10-23 02:00:00,206.297,21.844,21.34,15.737,2.367,24.049
2020-10-23 03:00:00,198.215,22.331,20.546,14.713,0.641,22.141
2020-10-23 04:00:00,189.086,26.198,23.387,15.333,2.68,14.673
2020-10-23 05:00:00,185.477,20.988,24.027,15.259,3.161,10.002
2020-10-23 06:00:00,199.629,24.504,23.926,18.309,3.503,15.724
2020-10-23 07:00:00,209.054,20.253,25.292,20.401,3.515,19.785
2020-10-23 08:00:00,233.32,23.986,30.527,23.349,6.337,24.011
2020-10-23 09:00:00,251.007,28.29,35.515,29.577,9.036,33.224
2020-10-23 10:00:00,250.119,32.426,38.154,28.113,10.03,29.596
2020-10-23 11:00:00,249.832,29.513,35.905,27.554,9.242,29.062
2020-10-23 12:00:00,250.887,32.453,40.059,30.655,9.568,33.797
2020-10-23 13:00:00,250.395,35.319,41.468,31.076,10.2,33.844
2020-10-23 14:00:00,249.4,33.955,38.175,28.535,9.713,32.415
2020-10-23 15:00:00,245.185,32.027,38.574,29.526,9.012,31.647
2020-10-23 16:00:00,242.134,31.815,39.317,31.346,8.693,33.368
2020-10-23 17:00:00,245.276,34.354,42.746,34.241,10.444,35.538
2020-10-23 18:00:00,251.604,33.307,43.378,35.493,9.627,39.238
2020-10-23 19:00:00,254.373,33.039,41.868,36.572,9.346,38.455
2020-10-23 20:00:00,254.807,32.035,39.508,32.561,8.687,33.378
2020-10-23 21:00:00,250.792,29.429,35.324,26.817,11.279,28.132
2020-10-23 22:00:00,237.066,26.605,27.228,19.427,9.505,20.557
2020-10-23 23:00:00,236.836,25.749,26.593,18.807,8.585,20.27
2020-10-24 00:00:00,231.325,25.455,26.224,17.8,7.176,19.608
2020-10-24 01:00:00,220.094,21.456,23.271,14.532,4.402,19.915
2020-10-24 02:00:00,210.31,24.512,24.646,15.606,3.236,20.02
2020-10-24 03:00:00,196.327,26.356,24.124,16.131,3.832,11.156
2020-10-24 04:00:00,179.767,26.81,23.185,17.45,3.694,7.701
2020-10-24 05:00:00,176.376,21.694,15.613,18.452,4.333,8.179
2020-10-24 06:00:00,187.41,20.242,18.75,18.39,4.302,12.505
2020-10-24 07:00:00,190.815,18.753,19.197,15.32,4.139,15.211
2020-10-24 08:00:00,203.353,21.237,23.668,18.481,4.897,19.178
2020-10-24 09:00:00,222.273,23.241,25.482,21.499,6.924,21.12
2020-10-24 10:00:00,230.402,25.107,31.042,25.037,8.392,23.233
2020-10-24 11:00:00,238.257,28.556,34.528,27.722,9.007,26.731
2020-10-24 12:00:00,241.831,29.585,34.916,28.892,9.631,28.25
2020-10-24 13:00:00,246.997,29.788,37.441,30.365,9.391,29.573
2020-10-24 14:00:00,239.708,31.431,36.819,27.634,11.054,27.17
2020-10-24 15:00:00,238.217,30.629,36.948,28.37,9.454,28.138
2020-10-24 16:00:00,231.102,30.743,35.617,27.063,10.246,28.368
2020-10-24 17:00:00,239.312,34.033,40.139,32.063,10.827,31.462
2020-10-24 18:00:00,249.727,33.049,40.551,30.509,10.925,34.965
2020-10-24 19:00:00,258.573,33.027,38.388,30.092,10.412,34.62
2020-10-24 20:00:00,262.962,32.324,44.176,30.167,10.335,34.861
2020-10-24 21:00:00,261.408,34.277,38.524,26.448,11.166,29.71
2020-10-24 22:00:00,243.625,28.013,30.376,20.441,9.597,20.632
2020-10-24 23:00:00,233.036,25.545,28.508,19.278,9.039,17.868
2020-10-25 00:00:00,221.654,23.989,27.03,18.035,8.84,18.547
2020-10-25 01:00:00,213.172,23.006,23.546,15.648,3.402,19.009
2020-10-25 02:00:00,201.977,26.322,22.816,15.697,3.154,16.394
2020-10-25 03:00:00,193.06,18.028,13.463,15.633,2.186,13.029
2020-10-25 04:00:00,193.113,24.173,14.522,15.926,5.275,7.038
2020-10-25 05:00:00,187.994,22.369,18.946,16.476,4.76,10.406
2020-10-25 06:00:00,184.361,18.706,20.475,14.97,4.352,12.939
2020-10-25 07:00:00,190.985,19.038,21.051,16.213,4.792,13.166
2020-10-25 08:00:00,203.205,21.47,23.809,17.769,5.661,14.801
2020-10-25 09:00:00,218.478,25.051,26.767,19.691,7.28,18.533
2020-10-25 10:00:00,230.925,26.854,29.154,23.144,7.877,22.935
2020-10-25 11:00:00,238.366,29.2,34.187,24.728,8.52,23.488
